,MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,ARRIVAL_DELAY,CANCELLED
5713279,12,25,5,CLT,LGA,605,-17.0,0
5713280,12,25,5,SEA,LAS,605,-10.0,0
5713281,12,25,5,BOS,FLL,605,-21.0,0
5713282,12,25,5,MCO,DCA,605,4.0,0
5713283,12,25,5,MQT,DTW,606,-8.0,0
5713284,12,25,5,FLL,EWR,606,-11.0,0
5713285,12,25,5,GEG,LAX,607,-24.0,0
5713286,12,25,5,LAR,DEN,607,26.0,0
5713287,12,25,5,DEN,DTW,608,-37.0,0
5713288,12,25,5,EWR,MSP,608,-10.0,0
5713289,12,25,5,ICT,IAH,608,13.0,0
5713290,12,25,5,MOB,DFW,609,-27.0,0
5713291,12,25,5,MLI,ORD,609,-8.0,0
5713292,12,25,5,SBA,SFO,609,-1.0,0
5713293,12,25,5,CVG,DFW,609,-28.0,0
5713294,12,25,5,LAX,JFK,610,-38.0,0
5713295,12,25,5,BWI,DTW,610,29.0,0
5713296,12,25,5,PNS,IAH,610,-20.0,0
5713297,12,25,5,XNA,IAH,610,-11.0,0
5713298,12,25,5,CHS,IAH,610,-19.0,0
5713299,12,25,5,ELM,DTW,610,-20.0,0
5713300,12,25,5,CLT,IAH,610,-20.0,0
5713301,12,25,5,DCA,DTW,610,-6.0,0
5713302,12,25,5,GRR,ORD,610,-24.0,0
5713303,12,25,5,DFW,ORD,610,-10.0,0
5713304,12,25,5,MFR,SLC,610,15.0,0
5713305,12,25,5,BNA,MSP,610,46.0,0
5713306,12,25,5,PSC,SLC,610,9.0,0
5713307,12,25,5,SFO,EWR,610,-26.0,0
5713308,12,25,5,SMF,IAH,610,-1.0,0
5713309,12,25,5,IAH,LAX,610,11.0,0
5713310,12,25,5,AUS,ATL,610,-8.0,0
5713311,12,25,5,PHL,FLL,610,-16.0,0
5713312,12,25,5,SAT,BWI,610,-2.0,0
5713313,12,25,5,DFW,MIA,610,39.0,0
5713314,12,25,5,EWR,CLT,610,-15.0,0
5713315,12,25,5,SEA,LAX,610,-14.0,0
5713316,12,25,5,RSW,BOS,610,-27.0,0
5713317,12,25,5,SFO,LGB,610,-11.0,0
5713318,12,25,5,BQN,JFK,610,-26.0,0
5713319,12,25,5,TLH,DFW,611,-39.0,0
5713320,12,25,5,PHX,CLT,611,138.0,0
5713321,12,25,5,JFK,FLL,611,19.0,0
5713322,12,25,5,MOT,DEN,612,7.0,0
5713323,12,25,5,TUS,DFW,612,-28.0,0
5713324,12,25,5,TYS,ORD,614,-41.0,0
5713325,12,25,5,TPA,ORD,614,-14.0,0
5713326,12,25,5,PBI,EWR,614,,1
5713327,12,25,5,SAN,ATL,615,0.0,0
5713328,12,25,5,SEA,ATL,615,-3.0,0
5713329,12,25,5,RNO,SLC,615,7.0,0
5713330,12,25,5,PDX,SLC,615,4.0,0
5713331,12,25,5,PHL,ATL,615,12.0,0
5713332,12,25,5,SHV,ATL,615,1.0,0
5713333,12,25,5,AEX,ATL,615,45.0,0
5713334,12,25,5,SAV,IAH,615,-37.0,0
5713335,12,25,5,LAS,DEN,615,-26.0,0
5713336,12,25,5,DFW,DEN,615,-11.0,0
5713337,12,25,5,ATL,ORD,615,-9.0,0
5713338,12,25,5,IAH,SFO,615,-19.0,0
5713339,12,25,5,SFO,JFK,615,-40.0,0
5713340,12,25,5,EWR,ATL,615,-20.0,0
5713341,12,25,5,SAN,SLC,615,-11.0,0
5713342,12,25,5,SFO,ATL,615,-15.0,0
5713343,12,25,5,BUF,ATL,615,-16.0,0
5713344,12,25,5,GRR,ATL,615,-20.0,0
5713345,12,25,5,ALB,MSP,615,58.0,0
5713346,12,25,5,GRB,ORD,615,-7.0,0
5713347,12,25,5,LAX,LAS,615,-12.0,0
5713348,12,25,5,MRY,PHX,615,5.0,0
5713349,12,25,5,MSO,SEA,615,13.0,0
5713350,12,25,5,ICT,MSP,615,-13.0,0
5713351,12,25,5,PSP,SLC,615,36.0,0
5713352,12,25,5,SAN,LAX,615,-13.0,0
5713353,12,25,5,PHX,LAX,615,-10.0,0
5713354,12,25,5,CIU,DTW,615,-6.0,0
5713355,12,25,5,BOS,ORD,615,-7.0,0
5713356,12,25,5,MCO,EWR,615,-14.0,0
5713357,12,25,5,MSY,IAH,615,-22.0,0
5713358,12,25,5,SAN,EWR,615,-41.0,0
5713359,12,25,5,ABQ,MDW,615,22.0,0
5713360,12,25,5,TUL,STL,615,-18.0,0
5713361,12,25,5,MDW,LAS,615,3.0,0
5713362,12,25,5,LGA,ATL,615,-19.0,0
5713363,12,25,5,MCO,ATL,615,-24.0,0
5713364,12,25,5,LAX,STL,615,-31.0,0
5713365,12,25,5,LAX,MIA,615,-6.0,0
5713366,12,25,5,RDU,MIA,615,-6.0,0
5713367,12,25,5,STL,MIA,615,55.0,0
5713368,12,25,5,DFW,PHL,615,-20.0,0
5713369,12,25,5,BDL,DFW,615,-4.0,0
5713370,12,25,5,LAX,DFW,615,-8.0,0
5713371,12,25,5,RNO,PHX,615,9.0,0
5713372,12,25,5,LAX,PHX,615,9.0,0
5713373,12,25,5,BUF,CLT,615,-20.0,0
5713374,12,25,5,LGA,CLT,615,-16.0,0
5713375,12,25,5,PHL,BOS,615,-17.0,0
5713376,12,25,5,RIC,BOS,615,3.0,0
5713377,12,25,5,BOS,TPA,615,5.0,0
5713378,12,25,5,JFK,PBI,615,-5.0,0
5713379,12,25,5,PBI,LGA,615,-18.0,0
5713380,12,25,5,KOA,HNL,616,1.0,0
5713381,12,25,5,SJC,ORD,616,-24.0,0
5713382,12,25,5,DEN,DFW,617,-26.0,0
5713383,12,25,5,STL,ORD,617,-23.0,0
5713384,12,25,5,AEX,DFW,618,0.0,0
5713385,12,25,5,BOS,ORD,618,-9.0,0
5713386,12,25,5,FLL,CLT,619,-12.0,0
5713387,12,25,5,JAX,ATL,620,-7.0,0
5713388,12,25,5,SFO,MSP,620,-21.0,0
5713389,12,25,5,TUL,IAH,620,12.0,0
5713390,12,25,5,LIT,DFW,620,-20.0,0
5713391,12,25,5,CMI,ORD,620,-21.0,0
5713392,12,25,5,MHK,DFW,620,22.0,0
5713393,12,25,5,ACY,RSW,620,-6.0,0
5713394,12,25,5,FAT,PHX,620,13.0,0
5713395,12,25,5,PLN,DTW,620,-17.0,0
5713396,12,25,5,RDM,SLC,620,5.0,0
5713397,12,25,5,BOI,LAX,620,-1.0,0
5713398,12,25,5,SBP,SFO,620,1.0,0
5713399,12,25,5,BOS,IAH,620,-26.0,0
5713400,12,25,5,FLL,SFO,620,-37.0,0
5713401,12,25,5,TPA,IAH,620,-12.0,0
5713402,12,25,5,ATL,LGA,620,6.0,0
5713403,12,25,5,BDL,BWI,620,-2.0,0
5713404,12,25,5,CHS,DAL,620,-37.0,0
5713405,12,25,5,SEA,PHX,620,-6.0,0
5713406,12,25,5,DAY,DEN,620,-9.0,0
5713407,12,25,5,LIT,BWI,620,-4.0,0
5713408,12,25,5,JFK,LAX,620,24.0,0
5713409,12,25,5,MIA,CLT,620,-23.0,0
5713410,12,25,5,AUS,DFW,620,-12.0,0
5713411,12,25,5,SEA,ORD,620,-15.0,0
5713412,12,25,5,SAN,DFW,620,-27.0,0
5713413,12,25,5,ONT,PHX,620,6.0,0
5713414,12,25,5,SJC,PHX,620,-9.0,0
5713415,12,25,5,RDU,LAX,620,16.0,0
5713416,12,25,5,SAN,CLT,620,3.0,0
5713417,12,25,5,DTW,BOS,620,-32.0,0
5713418,12,25,5,MCO,BDL,620,-7.0,0
5713419,12,25,5,BDL,SJU,620,-13.0,0
5713420,12,25,5,MCO,BOS,620,-3.0,0
5713421,12,25,5,SLC,ORD,620,16.0,0
5713422,12,25,5,ITO,HNL,621,-2.0,0
5713423,12,25,5,RDM,SFO,621,-25.0,0
5713424,12,25,5,FLL,EWR,621,-18.0,0
5713425,12,25,5,JLN,DFW,622,-6.0,0
5713426,12,25,5,TYS,DFW,622,23.0,0
5713427,12,25,5,RDU,EWR,622,-6.0,0
5713428,12,25,5,ALB,ORD,623,9.0,0
5713429,12,25,5,BOS,LAX,623,,0
5713430,12,25,5,EWR,PHX,624,25.0,0
5713431,12,25,5,MIA,LGA,625,-6.0,0
5713432,12,25,5,SAN,MSP,625,-58.0,0
5713433,12,25,5,PBI,LGA,625,-20.0,0
5713434,12,25,5,STL,MSP,625,-16.0,0
5713435,12,25,5,LIT,IAH,625,-2.0,0
5713436,12,25,5,DEN,PHX,625,3.0,0
5713437,12,25,5,DEN,ORD,625,-21.0,0
5713438,12,25,5,IND,LAX,625,111.0,0
5713439,12,25,5,DEN,ATL,625,156.0,0
5713440,12,25,5,BMI,ORD,625,1.0,0
5713441,12,25,5,DFW,OAK,625,3.0,0
5713442,12,25,5,BFL,PHX,625,-17.0,0
5713443,12,25,5,SLC,PDX,625,17.0,0
5713444,12,25,5,MRY,LAX,625,-27.0,0
5713445,12,25,5,BIS,DEN,625,-1.0,0
5713446,12,25,5,LIT,ORD,625,-24.0,0
5713447,12,25,5,COS,ORD,625,-7.0,0
5713448,12,25,5,ESC,DTW,625,-19.0,0
5713449,12,25,5,LGA,ORD,625,-1.0,0
5713450,12,25,5,CAK,MCO,625,-16.0,0
5713451,12,25,5,CLT,MDW,625,3.0,0
5713452,12,25,5,MSP,DEN,625,2.0,0
5713453,12,25,5,ORF,MDW,625,-18.0,0
5713454,12,25,5,SFO,MDW,625,-28.0,0
5713455,12,25,5,ORD,LGA,625,-18.0,0
5713456,12,25,5,LAX,PHL,625,-24.0,0
5713457,12,25,5,RSW,CLT,625,-3.0,0
5713458,12,25,5,SJU,FLL,625,-15.0,0
5713459,12,25,5,BOS,PIT,625,-16.0,0
5713460,12,25,5,MOB,IAH,626,-17.0,0
5713461,12,25,5,CMH,LAX,626,36.0,0
5713462,12,25,5,ELP,DFW,626,-9.0,0
5713463,12,25,5,DBQ,ORD,627,-24.0,0
5713464,12,25,5,SFO,ORD,627,-53.0,0
5713465,12,25,5,GJT,DFW,628,-10.0,0
5713466,12,25,5,BPT,DFW,629,-29.0,0
5713467,12,25,5,MFE,IAH,629,29.0,0
5713468,12,25,5,BNA,CLT,629,16.0,0
5713469,12,25,5,EWR,PBI,629,-1.0,0
5713470,12,25,5,EWR,FLL,629,-4.0,0
5713471,12,25,5,PHX,MSP,630,-35.0,0
5713472,12,25,5,MDT,ATL,630,-16.0,0
5713473,12,25,5,BIL,SLC,630,-8.0,0
5713474,12,25,5,COS,ATL,630,8.0,0
5713475,12,25,5,MCO,LGA,630,-22.0,0
5713476,12,25,5,SAN,JFK,630,-21.0,0
5713477,12,25,5,PDX,ATL,630,-11.0,0
5713478,12,25,5,HPN,ORD,630,-3.0,0
5713479,12,25,5,MDW,MSP,630,-14.0,0
5713480,12,25,5,BTR,ATL,630,-8.0,0
5713481,12,25,5,ABE,ATL,630,13.0,0
5713482,12,25,5,TTN,UST,630,,0
5713483,12,25,5,ORD,MIA,630,-4.0,0
5713484,12,25,5,MCO,LAS,630,-4.0,0
5713485,12,25,5,MCO,ORD,630,7.0,0
5713486,12,25,5,HNL,OGG,630,-9.0,0
5713487,12,25,5,LCH,DFW,630,-27.0,0
5713488,12,25,5,DCA,MSP,630,1.0,0
5713489,12,25,5,SJC,MSP,630,-18.0,0
5713490,12,25,5,LIT,ATL,630,33.0,0
5713491,12,25,5,PWM,ATL,630,-11.0,0
5713492,12,25,5,FAR,DFW,630,-18.0,0
5713493,12,25,5,FWA,ORD,630,-9.0,0
5713494,12,25,5,ORF,ORD,630,-23.0,0
5713495,12,25,5,LGA,FLL,630,-26.0,0
5713496,12,25,5,PSP,SFO,630,1.0,0
5713497,12,25,5,BOI,MSP,630,17.0,0
5713498,12,25,5,SBN,DTW,630,-21.0,0
5713499,12,25,5,GRB,MSP,630,-3.0,0
5713500,12,25,5,JMS,DEN,630,5.0,0
5713501,12,25,5,PHL,ORD,630,0.0,0
5713502,12,25,5,RDU,SFO,630,203.0,0
5713503,12,25,5,SAN,IAH,630,-24.0,0
5713504,12,25,5,IAD,SFO,630,-7.0,0
5713505,12,25,5,SFO,BOS,630,-48.0,0
5713506,12,25,5,LAX,SAT,630,-25.0,0
5713507,12,25,5,IAH,LAS,630,,1
5713508,12,25,5,BHM,MCO,630,-7.0,0
5713509,12,25,5,MDW,PHX,630,18.0,0
5713510,12,25,5,ONT,MDW,630,-31.0,0
5713511,12,25,5,PIT,FLL,630,-11.0,0
5713512,12,25,5,PIT,MCO,630,-17.0,0
5713513,12,25,5,RDU,MDW,630,-22.0,0
5713514,12,25,5,SEA,MDW,630,-7.0,0
5713515,12,25,5,SJC,DEN,630,-20.0,0
5713516,12,25,5,DSM,MDW,630,-23.0,0
5713517,12,25,5,MCI,STL,630,-6.0,0
5713518,12,25,5,SFO,LAX,630,355.0,0
5713519,12,25,5,SFO,MIA,630,-15.0,0
5713520,12,25,5,EWR,DFW,630,-8.0,0
5713521,12,25,5,MSY,DFW,630,-23.0,0
5713522,12,25,5,RDU,ORD,630,-15.0,0
5713523,12,25,5,SAN,ORD,630,-19.0,0
5713524,12,25,5,BOS,MIA,630,9.0,0
5713525,12,25,5,BOS,PHL,630,-3.0,0
5713526,12,25,5,SAN,PHX,630,-2.0,0
5713527,12,25,5,JFK,PHX,630,11.0,0
5713528,12,25,5,PHL,CLT,630,10.0,0
5713529,12,25,5,CLT,PHL,630,15.0,0
5713530,12,25,5,JFK,CLT,630,-3.0,0
5713531,12,25,5,SLC,SFO,630,3.0,0
5713532,12,25,5,SEA,SMF,630,-17.0,0
5713533,12,25,5,MSP,SEA,630,-3.0,0
5713534,12,25,5,FAI,SEA,630,-21.0,0
5713535,12,25,5,SJC,SEA,630,37.0,0
5713536,12,25,5,SAN,SEA,630,-5.0,0
5713537,12,25,5,SAN,PDX,630,-8.0,0
5713538,12,25,5,IAH,DFW,630,0.0,0
5713539,12,25,5,JFK,BUF,630,-9.0,0
5713540,12,25,5,RDU,BOS,630,-3.0,0
5713541,12,25,5,PVD,MCO,630,12.0,0
5713542,12,25,5,TPA,BOS,630,-21.0,0
5713543,12,25,5,LGA,FLL,630,-8.0,0
5713544,12,25,5,BOS,PBI,630,-19.0,0
5713545,12,25,5,LAX,JFK,630,-16.0,0
5713546,12,25,5,PHX,ORD,630,-32.0,0
5713547,12,25,5,JFK,DFW,630,33.0,0
5713548,12,25,5,FLL,ORD,631,-36.0,0
5713549,12,25,5,JFK,BOS,631,-14.0,0
5713550,12,25,5,BTR,DFW,632,125.0,0
5713551,12,25,5,JAN,IAH,632,4.0,0
5713552,12,25,5,SJU,IAH,632,-16.0,0
5713553,12,25,5,MSN,ORD,633,-7.0,0
5713554,12,25,5,FAT,SFO,633,13.0,0
5713555,12,25,5,MSY,LGA,634,3.0,0
5713556,12,25,5,EVV,ATL,635,8.0,0
5713557,12,25,5,SHV,DFW,635,-17.0,0
5713558,12,25,5,GPT,IAH,635,-22.0,0
5713559,12,25,5,IND,DTW,635,-25.0,0
5713560,12,25,5,BWI,ORD,635,13.0,0
5713561,12,25,5,BIS,DFW,635,-19.0,0
5713562,12,25,5,PDX,BUR,635,-13.0,0
5713563,12,25,5,BOS,EWR,635,-16.0,0
5713564,12,25,5,BDL,RSW,635,-7.0,0
5713565,12,25,5,BNA,MCO,635,4.0,0
5713566,12,25,5,PDX,MDW,635,-22.0,0
5713567,12,25,5,PHL,ATL,635,-9.0,0
5713568,12,25,5,SAN,AUS,635,-18.0,0
5713569,12,25,5,DCA,BNA,635,5.0,0
5713570,12,25,5,HOU,ATL,635,54.0,0
5713571,12,25,5,LAS,PHX,635,44.0,0
5713572,12,25,5,MCO,CLT,635,34.0,0
5713573,12,25,5,JAX,PHL,635,-10.0,0
5713574,12,25,5,SEA,DEN,635,-13.0,0
5713575,12,25,5,SJC,PDX,635,6.0,0
5713576,12,25,5,SEA,DFW,635,-9.0,0
5713577,12,25,5,SWF,FLL,635,-12.0,0
5713578,12,25,5,FLL,BOS,635,-7.0,0
5713579,12,25,5,GRR,DTW,636,-16.0,0
5713580,12,25,5,EWR,CLT,636,-1.0,0
5713581,12,25,5,MSP,DFW,637,-13.0,0
5713582,12,25,5,JFK,MCO,637,-15.0,0
5713583,12,25,5,SYR,ORD,638,-11.0,0
5713584,12,25,5,HNL,ITO,638,5.0,0
5713585,12,25,5,MCO,SFO,638,127.0,0
5713586,12,25,5,MIA,LAX,639,-15.0,0
5713587,12,25,5,BHM,ATL,640,,1
5713588,12,25,5,LAX,MSP,640,-9.0,0
5713589,12,25,5,LAX,ATL,640,4.0,0
5713590,12,25,5,BNA,ATL,640,26.0,0
5713591,12,25,5,OMA,MSP,640,-22.0,0
5713592,12,25,5,AZO,ORD,640,-10.0,0
5713593,12,25,5,BTV,ORD,640,37.0,0
5713594,12,25,5,CLE,ORD,640,-13.0,0
5713595,12,25,5,ACY,MYR,640,-15.0,0
5713596,12,25,5,DTW,FLL,640,16.0,0
5713597,12,25,5,DFW,LAX,640,11.0,0
5713598,12,25,5,PDX,ONT,640,-20.0,0
5713599,12,25,5,BOI,DEN,640,30.0,0
5713600,12,25,5,LAS,IAH,640,-39.0,0
5713601,12,25,5,LAX,DEN,640,-38.0,0
5713602,12,25,5,ATL,SFO,640,26.0,0
5713603,12,25,5,AUS,BNA,640,-8.0,0
5713604,12,25,5,TPA,BWI,640,-18.0,0
5713605,12,25,5,TPA,DEN,640,-22.0,0
5713606,12,25,5,RSW,BWI,640,-10.0,0
5713607,12,25,5,SAN,MDW,640,-40.0,0
5713608,12,25,5,BWI,DFW,640,-21.0,0
5713609,12,25,5,MIA,BOS,640,-16.0,0
5713610,12,25,5,DFW,LGA,640,-25.0,0
5713611,12,25,5,LGA,MIA,640,-16.0,0
5713612,12,25,5,ORD,DFW,640,-21.0,0
5713613,12,25,5,DEN,CLT,640,-23.0,0
5713614,12,25,5,DTW,CLT,640,-14.0,0
5713615,12,25,5,ATL,PHL,640,5.0,0
5713616,12,25,5,PDX,SAN,640,-15.0,0
5713617,12,25,5,SMF,SEA,640,2.0,0
5713618,12,25,5,PDX,SNA,640,-18.0,0
5713619,12,25,5,BLI,SEA,640,9.0,0
5713620,12,25,5,EWR,IAH,641,18.0,0
5713621,12,25,5,BUF,LGA,642,-31.0,0
5713622,12,25,5,SAT,LAX,642,-1.0,0
5713623,12,25,5,PHX,LAX,643,9.0,0
5713624,12,25,5,TUS,ORD,643,-46.0,0
5713625,12,25,5,TPA,EWR,644,-7.0,0
5713626,12,25,5,DCA,DFW,644,9.0,0
5713627,12,25,5,PBI,ORD,644,-9.0,0
5713628,12,25,5,RSW,DCA,644,-22.0,0
5713629,12,25,5,MHT,ATL,645,,1
5713630,12,25,5,MSO,MSP,645,-4.0,0
5713631,12,25,5,SNA,ATL,645,33.0,0
5713632,12,25,5,CLE,DTW,645,-22.0,0
5713633,12,25,5,DEN,MCO,645,-9.0,0
5713634,12,25,5,CLE,TPA,645,-21.0,0
5713635,12,25,5,LAS,ORD,645,-39.0,0
5713636,12,25,5,DEN,DFW,645,-22.0,0
5713637,12,25,5,HNL,KOA,645,-9.0,0
5713638,12,25,5,FLL,ATL,645,-8.0,0
5713639,12,25,5,SFO,DTW,645,-38.0,0
5713640,12,25,5,SNA,MSP,645,-33.0,0
5713641,12,25,5,FAR,MSP,645,-21.0,0
5713642,12,25,5,ATL,LGA,645,-18.0,0
5713643,12,25,5,XNA,DFW,645,-12.0,0
5713644,12,25,5,BWI,FLL,645,-10.0,0
5713645,12,25,5,ATL,ORD,645,,1
5713646,12,25,5,MSY,LAS,645,13.0,0
5713647,12,25,5,MKE,MSP,645,-1.0,0
5713648,12,25,5,DLH,MSP,645,-10.0,0
5713649,12,25,5,EUG,SFO,645,26.0,0
5713650,12,25,5,SNA,SFO,645,-6.0,0
5713651,12,25,5,SEA,ORD,645,-25.0,0
5713652,12,25,5,RSW,IAH,645,70.0,0
5713653,12,25,5,SNA,IAH,645,-17.0,0
5713654,12,25,5,LAS,LAX,645,-10.0,0
5713655,12,25,5,BWI,TPA,645,-17.0,0
5713656,12,25,5,DAL,BHM,645,6.0,0
5713657,12,25,5,MHT,TPA,645,-14.0,0
5713658,12,25,5,PHX,MDW,645,-27.0,0
5713659,12,25,5,SEA,SAN,645,-19.0,0
5713660,12,25,5,SJU,TPA,645,-26.0,0
5713661,12,25,5,SLC,DAL,645,2.0,0
5713662,12,25,5,DEN,ATL,645,1.0,0
5713663,12,25,5,FLL,ATL,645,-4.0,0
5713664,12,25,5,FLL,LAS,645,2.0,0
5713665,12,25,5,JAX,BWI,645,-16.0,0
5713666,12,25,5,LGA,ORD,645,-10.0,0
5713667,12,25,5,SEA,DFW,645,8.0,0
5713668,12,25,5,SNA,DFW,645,-30.0,0
5713669,12,25,5,JFK,MIA,645,-21.0,0
5713670,12,25,5,AUS,DFW,645,-5.0,0
5713671,12,25,5,BDL,MIA,645,-2.0,0
5713672,12,25,5,BOI,PHX,645,4.0,0
5713673,12,25,5,SNA,PHX,645,-3.0,0
5713674,12,25,5,PHL,PHX,645,20.0,0
5713675,12,25,5,MCO,PHL,645,-3.0,0
5713676,12,25,5,SAT,CLT,645,-1.0,0
5713677,12,25,5,RIC,CLT,645,-29.0,0
5713678,12,25,5,SEA,SLC,645,0.0,0
5713679,12,25,5,SFO,SEA,645,0.0,0
5713680,12,25,5,SFO,PDX,645,7.0,0
5713681,12,25,5,PDX,LAX,645,-23.0,0
5713682,12,25,5,HPN,RSW,645,-7.0,0
5713683,12,25,5,BOS,CLE,645,-18.0,0
5713684,12,25,5,FWA,DTW,646,-19.0,0
5713685,12,25,5,SNA,DEN,646,-23.0,0
5713686,12,25,5,BWI,PHX,646,17.0,0
5713687,12,25,5,BWI,ORD,647,-2.0,0
5713688,12,25,5,LAX,DTW,649,-19.0,0
5713689,12,25,5,ORD,IND,649,-17.0,0
5713690,12,25,5,JFK,SFO,649,40.0,0
5713691,12,25,5,PDX,MSP,650,-19.0,0
5713692,12,25,5,ORD,MCO,650,25.0,0
5713693,12,25,5,DTW,LAS,650,59.0,0
5713694,12,25,5,MLU,IAH,650,-1.0,0
5713695,12,25,5,FAT,SAN,650,-3.0,0
5713696,12,25,5,MKE,ORD,650,58.0,0
5713697,12,25,5,PSP,LAX,650,6.0,0
5713698,12,25,5,SAN,ORD,650,-51.0,0
5713699,12,25,5,DFW,IAH,650,-5.0,0
5713700,12,25,5,CLE,SFO,650,-3.0,0
5713701,12,25,5,SAT,IAH,650,-15.0,0
5713702,12,25,5,ATL,BWI,650,-9.0,0
5713703,12,25,5,DAL,LIT,650,-19.0,0
5713704,12,25,5,MKE,DAL,650,4.0,0
5713705,12,25,5,OMA,DEN,650,6.0,0
5713706,12,25,5,RDU,BWI,650,6.0,0
5713707,12,25,5,LAS,MDW,650,-32.0,0
5713708,12,25,5,TPA,MIA,650,-6.0,0
5713709,12,25,5,SMF,DFW,650,-14.0,0
5713710,12,25,5,MIA,ORD,650,-11.0,0
5713711,12,25,5,MCO,DFW,650,-44.0,0
5713712,12,25,5,MKE,PHX,650,28.0,0
5713713,12,25,5,BWI,CLT,650,8.0,0
5713714,12,25,5,MSP,CLT,650,-7.0,0
5713715,12,25,5,SEA,SAN,650,-16.0,0
5713716,12,25,5,LAS,SEA,650,-11.0,0
5713717,12,25,5,LAS,PDX,650,-23.0,0
5713718,12,25,5,FLL,JAX,650,-15.0,0
5713719,12,25,5,IAD,JFK,650,9.0,0
5713720,12,25,5,ABE,ORD,651,-3.0,0
5713721,12,25,5,ORD,GRR,652,-21.0,0
5713722,12,25,5,CMH,ORD,652,-26.0,0
5713723,12,25,5,PDX,ORD,652,-6.0,0
5713724,12,25,5,BTR,IAH,653,-20.0,0
5713725,12,25,5,ORD,SFO,653,-1.0,0
5713726,12,25,5,LGA,DFW,653,-13.0,0
5713727,12,25,5,RSW,ORD,653,0.0,0
5713728,12,25,5,GSP,ORD,654,-16.0,0
5713729,12,25,5,KOA,HNL,654,-1.0,0
5713730,12,25,5,CHS,ORD,654,-18.0,0
5713731,12,25,5,TUL,DFW,654,-6.0,0
5713732,12,25,5,JAX,CLT,654,-13.0,0
5713733,12,25,5,PIT,ATL,655,8.0,0
5713734,12,25,5,MSN,MSP,655,0.0,0
5713735,12,25,5,CRP,IAH,655,61.0,0
5713736,12,25,5,MGM,ATL,655,10.0,0
5713737,12,25,5,DEN,LAS,655,-2.0,0
5713738,12,25,5,CVG,RSW,655,-27.0,0
5713739,12,25,5,ORF,ATL,655,-3.0,0
5713740,12,25,5,BNA,ORD,655,12.0,0
5713741,12,25,5,MSP,ORD,655,-12.0,0
5713742,12,25,5,PSP,PHX,655,-20.0,0
5713743,12,25,5,CLT,ORD,655,-21.0,0
5713744,12,25,5,SNA,ORD,655,-38.0,0
5713745,12,25,5,BWI,DEN,655,-12.0,0
5713746,12,25,5,STL,MCO,655,-9.0,0
5713747,12,25,5,SAN,BWI,655,-24.0,0
5713748,12,25,5,DCA,DAL,655,-14.0,0
5713749,12,25,5,GSP,MDW,655,-12.0,0
5713750,12,25,5,IAD,SAN,655,0.0,0
5713751,12,25,5,LAX,BOS,655,-45.0,0
5713752,12,25,5,ORF,DFW,655,-16.0,0
5713753,12,25,5,MIA,DCA,655,-3.0,0
5713754,12,25,5,DTW,MIA,655,-21.0,0
5713755,12,25,5,IAH,MIA,655,5.0,0
5713756,12,25,5,LAX,DFW,655,165.0,0
5713757,12,25,5,DCA,CLT,655,8.0,0
5713758,12,25,5,RDU,PHL,655,-6.0,0
5713759,12,25,5,ORF,CLT,655,-11.0,0
5713760,12,25,5,SEA,SFO,655,-13.0,0
5713761,12,25,5,SEA,LAX,655,-17.0,0
5713762,12,25,5,DCA,FLL,655,-9.0,0
5713763,12,25,5,OKC,DFW,656,-18.0,0
5713764,12,25,5,ROC,ORD,657,0.0,0
5713765,12,25,5,SAT,DFW,657,-18.0,0
5713766,12,25,5,MSP,LAX,658,30.0,0
5713767,12,25,5,BOI,SFO,658,10.0,0
5713768,12,25,5,RIC,DFW,658,-13.0,0
5713769,12,25,5,BNA,DFW,658,15.0,0
5713770,12,25,5,ORD,LAX,659,4.0,0
5713771,12,25,5,EWR,MCO,659,-29.0,0
5713772,12,25,5,BWI,MIA,659,-10.0,0
5713773,12,25,5,SLC,PHX,659,20.0,0
5713774,12,25,5,PIT,PHX,659,34.0,0
5713775,12,25,5,DAY,ATL,700,-10.0,0
5713776,12,25,5,SAN,DTW,700,-33.0,0
5713777,12,25,5,CAE,ATL,700,-15.0,0
5713778,12,25,5,MSP,MCO,700,-1.0,0
5713779,12,25,5,SDF,ATL,700,7.0,0
5713780,12,25,5,SMF,MSP,700,-11.0,0
5713781,12,25,5,CHS,ATL,700,-5.0,0
5713782,12,25,5,LGA,PBI,700,-21.0,0
5713783,12,25,5,ECP,ATL,700,227.0,0
5713784,12,25,5,TYS,ATL,700,-11.0,0
5713785,12,25,5,MCO,JFK,700,1.0,0
5713786,12,25,5,PHX,JFK,700,-30.0,0
5713787,12,25,5,MSP,FLL,700,12.0,0
5713788,12,25,5,MSP,SEA,700,15.0,0
5713789,12,25,5,JFK,SJU,700,-7.0,0
5713790,12,25,5,MSP,STL,700,-17.0,0
5713791,12,25,5,LGA,MCO,700,-13.0,0
5713792,12,25,5,CLT,ATL,700,-15.0,0
5713793,12,25,5,CVG,ATL,700,-13.0,0
5713794,12,25,5,IND,MSP,700,-11.0,0
5713795,12,25,5,LAS,JFK,700,-24.0,0
5713796,12,25,5,LAX,SLC,700,5.0,0
5713797,12,25,5,MCO,SEA,700,-14.0,0
5713798,12,25,5,RSW,LGA,700,-21.0,0
5713799,12,25,5,VPS,ATL,700,2.0,0
5713800,12,25,5,BWI,ATL,700,-7.0,0
